row_id,x,y,accuracy,time,place_id
48333,1.4047,4.0931,2,175334,5894162831
48334,0.7129,4.3011,11,94752,2074131427
48335,4.2369,7.4986,65,454497,6920781117
48336,9.3147,6.8912,13,663591,9570733788
48337,3.6066,0.1166,164,729868,8265237200
48338,9.3924,9.7378,62,290985,3382046185
48339,9.3365,5.7665,343,123042,6158314553
48340,6.8216,4.8023,67,242319,7013809155
48341,9.7627,2.8177,161,360590,9116422694
48342,4.4407,7.1377,118,214916,9945748175
48343,3.5550,1.2323,86,617044,7601718012
48344,5.1800,7.5106,58,592639,8096985307
48345,5.2082,5.8603,72,505257,8467882960
48346,5.2227,3.9992,6,242670,2623489761
48347,1.7431,8.1280,60,700698,5859182530
48348,1.5984,6.8503,72,29930,2026641084
48349,6.2231,0.5118,88,512572,3027062932
48350,7.2088,1.1066,2,123041,6088734000
48351,8.7434,4.5072,4,381711,2360572683
48352,9.5149,0.0654,63,158712,3196045439
48353,0.5027,5.8110,12,221011,3250870711
48354,7.3501,8.7836,10,437896,9575520441
48355,1.5280,4.8578,16,30242,9987944667
48356,7.1917,5.5076,58,547007,4866139327
48357,9.8862,4.9550,72,564531,2803111447
48358,6.2695,0.5450,165,92099,2178219245
48359,0.1617,9.8360,55,708758,2906010261
48360,4.1516,3.7021,365,664022,8921333387
48361,6.0975,6.6482,9,646336,9849696667
48362,3.9419,0.4180,777,189941,9094365291
48363,7.4060,5.5345,62,132541,7718526232
48364,9.8373,3.9195,126,582544,1214607041
48365,6.3502,7.0653,165,643979,5339941540
48366,7.0469,9.9726,64,113780,2122043527
48367,8.9163,2.8666,16,482554,3066974560
48368,9.5917,2.5996,74,518981,9074180230
48369,2.7402,0.1042,69,239468,7947679336
48370,9.7399,9.5312,34,628671,7548095030
48371,6.8564,4.5202,83,765497,6074341346
48372,2.0408,5.6468,12,232649,3262918892
48373,1.6879,5.0315,14,205913,6815599860
48374,6.1433,7.4429,172,418482,7308543452
48375,7.3768,2.1185,15,42700,5800213500
48376,0.6011,4.3396,127,510013,3311840214
48377,3.2123,3.3380,69,599183,2165725176
48378,8.9764,8.9346,28,672896,5658012204
48379,4.0642,6.8147,13,353497,2992878655
48380,9.8360,1.2661,56,17450,2740891954
48381,0.2151,4.8115,63,118973,4781901815
48382,1.6385,8.1126,56,558313,9364127575
48383,9.0268,8.3288,199,249752,4018465419
48384,1.8084,8.2437,53,606983,2265491196
48385,9.5407,5.8895,88,424953,1921165586
48386,5.6173,9.5820,8,147508,5824174608
48387,1.5601,6.1311,587,316170,5842982835
48388,7.5082,2.4369,2,11107,9950709201
48389,4.7794,5.9156,97,507654,7468032803
48390,5.6657,2.5597,167,672108,9446525916
48391,4.3599,1.9393,213,153782,2089857246
48392,5.9825,8.9321,75,621574,6335811361
48393,3.2013,3.4150,65,231734,7239735254
48394,0.4352,9.8719,17,114493,6099647238
48395,2.4714,8.7533,45,588251,3319756898
48396,4.4344,7.2589,49,448329,3194082005
48397,4.8979,6.3843,24,556323,4986866555
48398,7.5617,6.8883,69,158486,1275738736
48399,2.7327,2.3295,15,783396,5354004019
48400,8.6827,5.7041,168,560017,4429945287
48401,2.7216,9.5330,68,363952,8620862602
48402,8.6054,2.5602,739,158411,7164326155
48403,0.8629,2.3639,958,732402,6770088985
48404,0.4301,1.6192,22,384398,3485822022
48405,2.6227,3.9945,59,517805,1167965372
48406,2.3881,2.7070,61,198621,5351373839
48407,5.3758,7.4861,78,88213,5469148103
48408,4.1442,5.1095,28,492224,8317738299
48409,8.3232,5.4487,60,341237,5629940517
48410,3.2749,1.0599,63,751185,6728001321
48411,7.4662,0.6208,63,106797,1484724356
48412,1.0470,8.0581,59,695100,3426643781
48413,6.0688,6.7982,23,57004,2522059115
48414,0.7229,9.7403,100,125650,1495009058
48415,1.1528,4.2707,52,762871,2299924544
48416,8.8807,8.6592,17,777614,7888935770
48417,7.9612,3.6365,14,38695,8772116020
48418,5.0910,0.5337,27,166288,8427008854
48419,0.3176,2.2406,31,159838,8747666975
48420,1.3551,7.9790,159,348942,2896078777
48421,7.9983,0.2203,81,557629,8732006924
48422,4.1459,6.1698,61,591798,2357340929
48423,2.0793,4.1182,28,475576,3470834882
48424,3.4822,4.3522,27,644741,8772097715
48425,4.3272,0.2840,853,29877,9593542757
48426,2.0300,8.8592,64,199007,6965172618
48427,3.9928,5.6822,5,91344,8811115383
48428,6.3977,4.0131,61,549433,1042808747
48429,6.7997,1.7511,74,408602,7025106251
48430,5.9826,7.1954,47,568528,4099413301
48431,8.7371,5.1860,22,416261,2267129119
48432,3.9247,4.5531,6,164126,3867504523
48433,1.0183,1.0680,26,613098,3981920612
48434,2.5853,7.8112,21,680099,6557348039
48435,5.9821,4.1605,71,500986,4896756196
48436,9.0988,9.7005,103,519123,6272983219
48437,0.0833,5.5206,7,697279,7624215035
48438,2.3884,3.5892,97,488097,1064274466
48439,2.2343,1.9057,69,456171,3252612355
48440,9.4504,1.5472,54,746904,5236896892
48441,0.4779,1.1545,88,141029,1862038033
48442,8.7175,2.3567,173,720716,6161752018
48443,2.0582,5.5613,59,175869,9988730098
48444,8.0779,2.5991,64,436694,7164874872
48445,0.7945,7.4687,66,259530,9439244132
48446,9.8086,4.5522,8,749040,7530649203
48447,7.1084,6.2209,70,6583,9117703016
48448,0.9724,8.8373,22,615864,6566014692
48449,4.8065,6.1731,35,777489,3458977314
48450,9.6237,7.9961,53,259271,4410198738
48451,3.5104,6.9192,51,324062,8810193010
48452,8.1700,8.4922,6,32653,8906577545
48453,2.8089,2.8358,81,655762,1792460562
48454,3.8702,5.3567,63,541662,2981665277
48455,6.6148,5.4726,68,451659,2684407222
48456,7.9518,1.8621,36,677790,8253094049
48457,9.3122,1.5046,6,346125,4446100317
48458,4.6117,5.0261,155,422985,2049764344
48459,3.3984,2.7641,77,774663,1751341515
48460,8.1702,7.9960,56,427785,7263428445
48461,0.6721,8.1975,2,333515,3901998176
48462,7.3834,6.4394,60,365318,4479333591
48463,1.2008,6.8470,4,417975,9472408030
48464,1.1176,9.5858,19,533415,9486635350
48465,1.0038,7.0360,8,346859,7967100843
48466,8.6234,3.2447,67,37138,8172770358
48467,3.5472,6.0332,54,618940,4994965148
48468,3.9514,9.3478,52,554035,1069923120
48469,9.9264,8.5610,166,152757,9552165830
48470,9.5774,9.1945,5,393136,7150204689
48471,6.6125,1.4248,65,678464,9469622594
48472,2.3884,7.7634,156,333078,9488737745
48473,0.0197,1.6308,50,583864,9149578647
48474,2.9054,1.4975,62,403118,2289000456
48475,8.6495,0.2301,49,708715,1875541986
48476,1.3255,2.8632,164,128621,7377178612
48477,7.5166,6.0540,64,128505,3739430786
48478,0.9026,2.4202,9,108907,2303079951
48479,8.2041,8.8054,74,588933,1159517578
48480,4.5136,4.7209,61,526526,1265587402
48481,3.6373,1.5996,77,222918,8383994205
48482,1.1222,5.3395,18,294631,5832896832
48483,7.2071,8.8978,57,779244,2071864629
48484,8.7240,9.1765,67,684418,7430206218
48485,4.5170,4.3532,165,222309,9729234080
48486,0.6896,7.9398,40,712433,8366585009
48487,6.5555,2.7599,165,248691,6990662205
48488,5.5417,8.9226,65,692667,7845338524
48489,4.3309,0.6930,69,101611,6292000912
48490,0.3490,0.7631,234,700107,1218151301
48491,5.6858,4.6920,19,67109,3209681731
48492,0.6345,9.8166,5,156358,6756868146
48493,8.4011,1.9083,58,525441,4562210783
48494,1.6951,9.2385,24,556323,3335866097
48495,1.9784,0.5274,71,217063,7426823141
48496,9.6370,6.9297,51,728860,9466796485
48497,3.9234,7.9626,611,21968,3746095815
48498,1.8084,9.0933,73,531419,1027218927
48499,7.2066,1.1106,171,480297,3381888999
48500,4.6279,5.8250,63,715265,5126213287
48501,4.1858,4.8740,70,160172,1283199411
48502,6.1278,4.9163,30,607673,1343869458
48503,6.0099,6.9130,10,665756,1948418977
48504,8.6331,0.3744,72,255293,5862304993
48505,8.6753,0.7599,190,176373,3508886352
48506,5.8231,2.9464,170,148284,9358788898
48507,8.7873,5.7400,166,246288,4684026193
48508,0.6334,1.7620,65,348420,8538352670
48509,5.2822,5.2888,20,396711,8663801313
48510,9.5724,6.2020,72,681127,7787175456
48511,0.2876,3.0177,5,367656,4507138917
48512,3.1174,9.3653,29,292547,3863655395
48513,8.1745,6.3382,72,590803,6148537149
48514,0.2849,5.9197,167,773136,3415666556
48515,8.8605,5.5780,69,656937,4146526383
48516,9.0481,7.8871,2,93276,2073643558
48517,6.4897,5.9132,78,304876,9269829190
48518,5.4378,4.5093,67,217284,5854144252
48519,6.4387,2.8231,54,105673,4495431676
48520,7.8457,4.4003,20,702693,7917817162
48521,0.5420,9.4820,77,754965,8033956294
48522,0.2178,2.4227,178,429164,7359172334
48523,2.5756,6.7892,67,681854,6995921223
48524,4.6681,9.0822,7,55636,3199355668
48525,9.8821,1.9719,62,319051,1124032471
48526,8.7999,0.7083,73,93479,1663052336
48527,1.0689,1.1043,54,524259,2400332286
48528,8.3185,9.4593,165,284505,3513313683
48529,8.5556,7.1453,71,349830,7216177382
48530,0.9175,2.2427,184,778357,6427701770
48531,4.8376,8.8514,11,309921,7865644045
48532,7.2192,3.9586,14,70283,1143355454
48533,4.5953,0.7301,23,724595,8691078916
48534,8.9911,8.1911,66,780110,6947958221
48535,2.5560,2.2283,2,76581,9628078490
48536,1.7726,9.2760,146,19674,4899380054
48537,5.3226,4.5847,55,755136,3000391390
48538,6.8824,5.6965,54,522437,7083265224
48539,9.0739,2.9203,11,328063,4065614295
48540,3.6807,2.2493,10,115808,3848520669
48541,6.7967,7.2680,14,306173,8977781802
48542,0.8721,5.9868,62,136610,5753221336
48543,8.5331,4.6723,59,723377,3188297733
48544,4.7963,3.8256,12,427991,7151294116
48545,1.4730,7.9796,15,157954,2233431810
48546,1.2512,8.7153,8,177561,6423546499
48547,0.5206,8.4757,17,356798,6180324469
48548,5.9226,4.2828,130,52540,6186650146
48549,7.3256,6.8783,291,381449,3943468840
48550,7.6723,0.1097,62,409108,3017161157
48551,1.6156,1.1806,5,768227,5271646232
48552,1.4090,4.6253,47,703458,7663062595
48553,0.8432,8.0098,67,441386,3843388614
48554,5.9907,0.4174,69,69519,5140046865
48555,5.1797,3.1277,73,602048,4084656727
48556,3.1165,2.4566,73,6400,5895334789
48557,9.7774,8.1131,8,50426,4530482695
48558,8.2307,5.9186,18,166000,2864503250
48559,7.2170,0.7296,61,389840,2334353687
48560,1.8307,0.8693,21,89979,3574883311
48561,9.0855,3.6744,60,739372,1316979721
48562,0.4232,5.9959,71,325110,3298854524
48563,8.2243,6.9304,62,732952,8720698484
48564,5.2144,4.2388,74,214111,2554917456
48565,5.2283,9.0553,65,539605,2553542301
48566,4.7219,9.3992,66,768538,9918362143
48567,1.5270,6.7242,14,674562,8117081566
48568,9.8648,9.6271,14,99375,7626373912
48569,1.5517,9.5408,18,119855,9249254085
48570,8.2667,9.8328,198,235259,6534916198
48571,5.8050,8.4673,58,601759,7742892168
48572,1.7068,8.0600,162,722635,2240786463
48573,5.1595,4.8952,51,433040,9821085379
48574,0.4653,8.2561,13,148681,5815815697
48575,2.8992,5.6757,34,505554,8719759531
48576,7.5189,7.8847,728,5318,2656549480
48577,0.3631,3.5819,13,100108,7044761890
48578,8.6371,6.1321,56,675046,2703942262
48579,6.1764,5.7992,10,136123,8732581726
48580,2.2400,5.1082,48,777360,9609939945
48581,7.5362,0.0521,62,64867,4371940622
48582,7.1211,1.4107,25,305380,8714467676
48583,4.1906,8.2154,4,67681,8407611432
48584,5.3647,9.6456,58,754428,7470300559
48585,0.3360,3.3250,60,34140,4451758928
48586,1.0790,3.9064,92,461785,4675716055
48587,9.6595,0.6314,4,737246,2256627357
48588,3.1199,2.4868,15,277291,1296826223
48589,0.9167,9.3566,60,403032,5819465307
48590,9.5543,2.9323,70,128184,2191750469
48591,2.8300,7.2207,534,733111,2404304874
48592,8.0221,7.4151,57,627745,7519354890
48593,9.0207,0.0728,73,518480,8271079718
48594,4.6581,8.5795,68,609950,2436008422
48595,1.8223,3.5439,6,585023,6645583519
48596,0.5398,7.2897,69,610544,3104239858
48597,9.9199,3.0168,60,411,7141721397
48598,2.9348,9.3698,67,636464,5770846995
48599,0.8146,3.7878,69,393636,4041380041
48600,6.3980,5.9982,51,661132,6994049190
48601,9.5837,2.5918,58,684698,1063547304
48602,5.2707,3.0652,171,713673,7062981892
48603,4.7789,6.0641,65,568438,5379581109
48604,0.4460,9.9312,71,538395,4347624322
48605,8.4818,3.8648,11,344103,5623096909
48606,8.8182,1.3207,65,513896,8589526322
48607,4.3321,2.7472,52,213634,1997224671
48608,9.1843,9.0264,132,671641,3504632191
48609,0.3075,6.7665,153,547588,8556009131
48610,8.7676,0.6130,12,356600,8130626189
48611,5.5019,4.0465,12,469611,3845329815
48612,0.9643,4.8320,73,407163,2411834387
48613,0.2120,8.1093,101,381050,9106880170
48614,2.5541,4.9038,10,748250,4676724466
48615,5.8888,5.5859,43,635264,5329823463
48616,4.0714,4.2230,20,233075,3703876834
48617,4.0514,3.7025,234,182360,6423579784
48618,2.2978,6.1447,59,513127,2054638269
48619,3.2705,4.8995,71,587762,2737975725
48620,9.2929,1.9082,82,651078,2415973933
48621,1.6751,9.3117,104,559635,3604524405
48622,8.3480,0.4176,56,296579,8280525661
48623,2.3844,5.8774,61,589312,4176896404
48624,8.2408,7.3483,6,46084,1011504866
48625,0.2059,0.1393,167,96871,4482658694
48626,0.3639,3.3240,50,310699,4451758928
48627,3.7431,4.7769,59,380541,6381678758
48628,7.9238,4.0578,80,184537,2563145105
48629,7.1111,0.2664,66,628467,1575502663
48630,9.9056,3.3014,63,673666,1472618651
48631,9.1142,8.8207,75,502424,7995586927
48632,6.7772,1.5152,48,500080,4469823466
48633,4.5520,5.4981,21,748543,4271471154
48634,3.7108,4.1045,166,752542,5787055248
48635,2.6927,9.3160,612,207578,3699543582
48636,3.4371,5.3430,70,745164,4572349539
48637,8.3228,0.2843,80,270347,8243964827
48638,6.7447,0.6052,211,511162,5948705862
48639,7.9859,4.6166,2,112240,9163841797
48640,1.6272,4.8362,17,156052,8458276394
48641,1.6995,6.0014,31,358429,2334694217
48642,4.3755,1.3657,71,291855,6668496808
48643,8.3424,7.2152,140,278334,4799921568
48644,2.5840,0.1874,36,586614,8220561955
48645,6.5363,3.3333,22,225780,9964004600
48646,7.6008,9.6843,4,303518,9562181532
48647,9.2232,3.5499,66,309421,9601080295
48648,4.1821,7.0146,73,384506,9480821146
48649,8.9008,7.6455,29,541215,3114416518
48650,1.5403,7.3098,52,721093,6563852260
48651,1.8646,0.0228,11,745613,9105144577
48652,4.8552,2.9802,25,650337,8123687706
48653,6.1402,1.0259,48,625464,2563500876
48654,4.8741,9.4783,56,45199,1673642505
48655,4.9929,2.0629,70,640960,4707961284
48656,4.9954,8.3513,63,688539,1200294721
48657,4.0495,6.5005,7,307049,4086467124
48658,7.5785,5.6216,160,707723,9557632786
48659,8.3739,7.4644,7,126455,1487667597
48660,4.9667,7.1793,125,595180,9723420276
48661,4.9291,2.3953,31,119947,3542159960
48662,3.8426,1.6346,42,590826,2761670002
48663,0.0505,1.7053,26,735175,9321993103
48664,6.5759,6.9193,2,415532,9078812279
48665,0.3050,5.7510,74,76070,4720495878
48666,8.4839,4.9758,59,631551,5499314466
48667,1.5033,0.0805,72,515290,1307151877
48668,2.3937,4.5172,63,272161,2727945782
48669,7.8043,7.5061,35,512232,4869765597
48670,8.4462,1.9207,18,42658,6286486536
48671,0.8738,7.3641,22,537679,8113642577
48672,1.4488,9.3582,91,693581,1146338962
48673,0.5441,3.9145,60,137889,5095958047
48674,7.2315,9.4163,9,748897,8982538666
48675,6.2296,2.2562,22,345920,8293663165
48676,0.9493,6.0584,68,365577,9851451894
48677,1.6342,9.0935,7,591073,4278901219
48678,1.9063,9.4734,6,373593,6433408467
48679,2.3731,2.5051,18,128325,1184115878
48680,4.0163,3.8516,68,753125,1669222163
48681,6.6259,1.4892,16,517159,1624068322
48682,6.4116,1.6092,70,45118,4706472357
48683,2.6926,6.0748,17,13092,9427209753
48684,7.3240,4.1374,62,518224,9469819794
48685,4.3707,7.8338,18,490382,3039275646
48686,6.8773,4.2765,56,180109,9759873637
48687,5.0512,2.0966,66,3410,3977824098
48688,4.8438,9.3209,102,743695,3029382139
48689,7.9101,1.4136,253,589968,1868203212
48690,4.6261,4.9048,132,93954,8118300832
48691,6.9198,4.6376,535,240798,7287962113
48692,8.2428,4.3131,58,736985,9256390951
48693,6.9882,3.0832,36,290643,4841846742
48694,0.2024,8.5692,55,169232,7815053482
48695,6.7211,2.3788,162,275805,3408064007
48696,6.6276,7.1824,65,756667,4653418043
48697,1.9942,8.6654,23,732265,5477163496
48698,2.7467,0.5778,55,608915,3094344124
48699,5.8743,5.0221,47,218022,3923727686
48700,7.1983,2.4689,70,188255,6082881374
48701,5.2449,6.2664,70,129883,2441591701
48702,6.5236,1.9999,71,644217,4967100065
48703,0.6627,4.3815,3,243669,8675086613
48704,1.2660,2.1738,80,289417,6783074589
48705,5.1954,3.2168,65,190775,8793071466
48706,3.2811,9.1200,58,324064,8906898655
48707,5.1248,0.8220,56,646326,8397780120
48708,3.5037,5.2397,60,729299,6718056722
48709,2.0338,0.6772,62,708955,8803683975
48710,8.2212,8.5497,67,287465,1388207454
48711,8.7085,5.1516,61,611220,5223822572
48712,6.0833,5.8492,29,608452,3560698671
48713,7.1773,0.9208,121,676902,7840614366
48714,1.6100,7.0949,65,650072,1583407690
48715,2.8518,1.3425,172,478832,7302771728
48716,3.0295,5.7287,22,758836,1945896799
48717,7.9588,9.5963,67,140848,4852430068
48718,9.8873,4.8186,163,457844,7606999826
48719,1.8387,2.8988,45,750729,1126634832
48720,6.9831,4.1379,55,380019,9648681073
48721,0.5752,6.2520,71,680528,9423324657
48722,3.9762,1.7893,65,742172,2352936844
48723,1.0145,1.8906,72,473835,8989585598
48724,1.9412,3.2013,65,608315,1459515560
48725,1.5596,1.0208,9,16665,6846324551
48726,5.5145,9.9221,6,350889,4042395085
48727,7.7463,7.1275,163,645121,5723003416
48728,8.6376,5.1843,70,182002,7680629594
48729,0.7274,3.2731,64,305826,8308834412
48730,6.5590,6.8659,10,83112,9966084358
48731,9.5043,9.4780,68,670189,2103023587
48732,8.0804,5.8525,72,168398,5539071228
48733,9.5081,4.1386,63,738137,1200306341
48734,6.2590,0.3852,69,482831,6163289231
48735,8.1877,3.9254,532,340148,6909189260
48736,5.2441,7.3242,28,394415,6427463060
48737,4.8194,0.8776,46,327238,3003609731
48738,7.3361,0.5298,252,376802,5520002553
48739,9.8096,5.5568,65,687978,9600505538
48740,9.5894,8.2305,103,390541,1759330365
48741,6.9013,2.7137,235,782986,4734669412
48742,0.0669,5.6786,10,33035,8982824650
48743,5.0535,2.8525,251,662008,4159879408
48744,6.5385,8.9025,72,392057,1939138946
48745,7.6665,2.4612,60,603661,3411604363
48746,4.4049,2.6145,66,570434,5921031202
48747,2.5482,3.0030,68,271689,9188256898
48748,2.4551,2.3354,60,588686,4980449560
48749,0.5669,1.7340,62,699429,8521485533
48750,3.6066,1.7181,40,345491,4737436576
48751,6.1663,0.4913,74,701002,3343076037
48752,4.6203,7.2559,2,138943,2002276766
48753,4.4481,8.5299,45,661432,5355742156
48754,6.7515,0.2942,169,464238,9182770574
48755,5.1919,6.5717,21,583194,2471572971
48756,5.3896,1.1819,5,514369,6149859917
48757,6.1946,7.8610,15,304769,1946046867
48758,5.6334,8.6154,321,576589,5061740483
48759,5.4021,5.5250,849,226887,7718902711
48760,6.1374,4.2090,40,444251,6940908962
48761,7.4133,0.9643,72,532190,5994593581
48762,7.0865,8.1924,41,717034,2877946769
48763,2.3912,7.3427,74,473608,8130971632
48764,9.2079,9.3143,62,479252,9680030072
48765,2.1010,9.5292,84,29748,8866735078
48766,5.2488,4.6029,66,643794,7009387278
48767,6.4993,5.4417,12,436011,1485263385
48768,7.5664,3.7235,1,44865,5125873666
48769,9.7581,4.4923,35,751202,5768527499
48770,2.4074,2.8468,70,50015,7551353138
48771,6.9370,1.0714,43,699283,1629894926
48772,7.1472,1.6064,5,236342,1627090491
48773,0.5190,8.5445,144,30083,6351276274
48774,0.0288,1.4759,13,322459,8086633035
48775,3.9066,3.0320,17,22881,9629412827
48776,2.4486,3.2317,11,124373,3961960213
48777,7.7793,3.9952,65,114713,9356116868
48778,5.0565,6.9100,22,131124,2084660974
48779,1.8381,1.6856,227,577129,1131408468
48780,4.5119,4.6176,64,467967,7109539640
48781,9.3629,7.1774,4,582591,1637845548
48782,1.4785,4.3731,57,638687,7304683374
48783,4.6087,6.3878,30,492123,7347561062
48784,9.0488,0.0093,57,621098,7875786617
48785,3.9999,3.6844,61,730439,7266421265
48786,6.4385,6.8447,126,341281,5249223790
48787,8.7144,0.2607,9,223820,6770535624
48788,3.9254,6.3665,49,585011,9612296850
48789,0.4122,1.2191,65,778770,6308800467
48790,4.0813,7.5922,3,348052,7832915917
48791,2.6029,1.2272,55,718435,7788479474
48792,6.2484,0.3897,56,406422,2947398526
48793,5.5154,0.5688,409,587504,6464168428
48794,0.7026,8.5703,67,695607,7195388832
48795,4.4747,1.1959,58,727694,9201090881
48796,9.3954,9.8106,112,684922,6028617706
48797,8.9061,1.8890,120,65945,3838750842
48798,9.2067,3.5228,68,580055,3970402442
48799,8.7546,6.7864,68,4866,3738133880
48800,5.4940,9.9089,50,679345,2218488666
48801,3.0190,0.3625,63,601018,3500024982
48802,6.3929,7.0358,21,2026,5566585088
48803,1.0322,2.4178,16,91789,8206959177
48804,6.4330,4.8100,194,564961,5581169566
48805,5.4822,8.0146,68,31047,1615084589
48806,7.3671,3.8720,11,172890,5523632776
48807,9.1716,0.2071,219,667925,9717818392
48808,5.8160,3.4072,23,376409,6234912725
48809,4.8387,5.1060,56,157088,7198340347
48810,4.4109,9.9072,159,265342,5560629363
48811,2.6998,8.7557,67,278550,4633976865
48812,2.4939,2.0484,66,517699,9369816734
48813,6.1325,0.1367,57,524902,7927862920
48814,8.4663,5.3642,64,320551,1876039844
48815,1.6328,5.9955,73,758303,4233987598
48816,9.4705,3.0133,58,36296,3264457164
48817,1.0231,7.3785,201,532659,4785518658
48818,4.3811,6.7413,29,607030,4631152139
48819,3.5841,7.6586,12,188036,1511366061
48820,4.1181,8.7635,19,189322,5263856161
48821,1.4966,9.1556,170,388348,2104412223
48822,4.0813,4.0043,61,340134,5209365451
48823,3.4112,1.7664,64,265934,9550340369
48824,1.9744,0.7143,17,525628,4937812960
48825,8.1215,1.9167,5,272592,9496804467
48826,6.6302,1.3486,65,222771,9960366151
48827,2.7798,3.4675,174,90368,5238340333
48828,8.4225,7.3010,72,348320,8797030181
48829,7.9541,4.5883,69,784262,7774137057
48830,3.6374,9.4316,93,361974,4859458962
48831,3.4800,7.4780,57,198172,4965800336
48832,7.5638,5.8078,5,372391,8125117018
48833,5.7124,7.4283,57,442479,1979310646
48834,9.2668,6.1675,14,302812,1240036182
48835,9.8940,1.7292,19,468348,6511080849
48836,7.5602,3.2551,69,661604,5479341217
48837,8.5171,4.5462,6,113150,5926728586
48838,7.1134,9.8836,115,670778,7153011915
48839,6.0765,6.8667,57,17872,6803310804
48840,8.1315,6.3133,54,736002,3135917597
48841,4.3499,4.5365,81,259403,2557354028
48842,1.3484,2.0059,4,197607,2086490738
48843,8.2049,9.8614,58,373379,7382788230
48844,9.5477,8.4616,62,579682,9022492864
48845,1.0336,4.3243,150,735458,5592336888
48846,6.8017,3.8333,56,129849,6222402231
48847,2.7715,9.3956,57,116504,8807353254
48848,1.8223,6.1602,10,558339,5440383842
48849,7.5206,3.7323,58,728013,9233766846
48850,0.8787,1.0872,825,130656,8311517976
48851,4.3566,0.0632,65,576703,5666658440
48852,2.0519,8.5660,8,335688,6484143159
48853,5.4533,9.9088,28,253799,7213110903
48854,2.7223,5.5965,7,43020,9818259315
48855,0.6871,6.2707,72,64007,3894834079
48856,9.2621,9.9540,67,397575,8652671583
48857,6.8906,5.7671,156,410521,9473285190
48858,6.9259,7.5686,69,33305,7982190327
48859,9.1674,6.4528,68,144300,7570952077
48860,5.1475,3.2732,16,655472,4018716932
48861,5.4901,7.1633,168,520721,3927951532
48862,4.1333,3.9927,55,76781,5209365451
48863,7.7567,5.2952,19,771780,9900075639
48864,7.1045,6.0704,1,194984,8216238337
48865,1.8351,6.1058,170,681257,7393053117
48866,8.7939,7.9337,79,73890,1944738874
48867,5.2178,6.7082,59,68485,5799126034
48868,5.4498,3.2862,87,357685,5601472089
48869,0.3039,3.0359,11,459747,6896195546
48870,0.0380,1.2330,61,100209,6978107291
48871,4.3423,3.1727,153,600337,7076856823
48872,1.6608,2.6982,14,408323,1527921905
48873,6.5026,8.6311,44,91322,1342794384
48874,9.7118,4.3106,18,142189,5327640746
48875,3.1668,1.6879,61,449806,6810243143
48876,7.2438,8.9812,63,186768,5912224586
48877,7.4616,7.1392,20,428857,8977799373
48878,9.5662,9.0353,9,626125,1718833040
48879,1.6246,7.6379,71,456723,1570898521
48880,3.9344,5.4466,4,335281,7746287311
48881,5.5117,9.7609,10,296595,6522717712
48882,9.8561,6.3968,14,83026,2472228934
48883,5.4111,6.1595,75,476312,8461458052
48884,8.5342,8.4463,48,767384,7917221724
48885,1.5405,8.5786,73,353221,6916128270
48886,9.7375,3.0489,6,131723,8678412682
48887,6.4787,8.4856,72,186176,8985466594
48888,6.8591,6.3570,62,522160,8240419820
48889,0.1191,8.2210,14,24680,9176339279
48890,2.2883,8.3955,165,257569,5453496769
48891,4.4082,1.1575,73,664168,9316221725
48892,6.6538,8.2959,8,304023,6538784431
48893,0.4109,5.0551,271,66790,6177805996
48894,4.2322,9.5218,129,722575,2289908952
48895,7.9613,7.8640,40,753768,2341683842
48896,4.8742,5.4892,672,147413,8253742947
48897,7.2928,1.0359,2,97294,8724090703
48898,2.9016,2.5132,49,58877,1973387486
48899,0.1052,8.5950,65,341994,5435941405
48900,8.5849,7.7819,1,9593,5537608766
48901,3.4761,7.2206,5,202880,8874320148
48902,4.2273,5.7487,44,490738,7477948402
48903,7.1555,3.1296,14,332836,7992882438
48904,0.5459,6.2014,59,738297,5535597756
48905,7.7239,7.5923,172,730721,7843152111
48906,3.9223,7.2771,138,724136,1960942792
48907,8.7290,5.4895,943,550958,3135150819
48908,5.6906,4.4554,16,618810,5834358378
48909,3.0311,8.5154,77,257703,3651360333
48910,9.6137,1.5490,61,750925,8594782852
48911,7.3930,3.1531,53,698362,5656788427
48912,5.6578,9.5431,44,440562,7029363136
48913,2.2133,9.4687,67,723058,5673467208
48914,9.9616,9.9555,59,267478,9827822567
48915,2.3135,8.7160,79,48096,8098292586
48916,0.4394,4.0760,17,82257,6501730766
48917,0.5139,5.7357,185,769144,4317631581
48918,6.3933,7.3099,64,698290,9643784832
48919,4.7415,3.5837,52,340691,5866647450
48920,5.1476,9.9554,21,402668,8937103778
48921,5.6650,3.7203,89,680654,7858314184
48922,2.6183,7.3086,29,406767,4367294531
48923,6.7178,6.1043,24,611946,6009302107
48924,4.5461,5.6674,21,262171,3013654122
48925,2.8505,1.0682,84,355771,1465048096
48926,0.2542,1.7905,69,48348,7404911934
48927,2.4475,0.1707,318,185908,3371014665
48928,5.5944,8.6535,3,2399,3002915571
48929,3.8752,0.1006,72,267877,1038418849
48930,1.3108,6.1891,70,224915,5286783034
48931,5.4190,1.3790,17,26373,6805877191
48932,9.8988,0.5079,70,346685,6406310911
48933,2.3203,1.8551,36,579940,6387940219
48934,6.0828,3.6642,30,645962,3767633478
48935,4.5427,3.6158,140,124817,5219361495
48936,3.8336,0.3393,15,193731,9318273417
48937,4.1821,3.2952,60,657304,8467945709
48938,6.3046,1.0767,166,658780,3622570866
48939,6.7655,8.2220,62,451004,8691706779
